note_id,title,word_count,line_count,section_count,max_heading_depth,list_item_count,code_block_count,code_block_line_count,image_count,table_count,quote_block_count,frontmatter_present,frontmatter_field_count,tag_count,has_code,has_images,has_table,has_quotes,has_lists,has_frontmatter,is_empty,has_math,outlink_count,inlink_count,total_degree,is_orphan
vector_embedding.py,Vector_Embedding.py,123,16,2,3,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
vercel,Vercel,0,0,0,0,0,0,0,0,0,0,True,6,0,False,False,False,False,False,True,True,False,0,0,0,True
view_use_case,View Use Case,310,47,6,3,3,2,17,0,0,0,False,0,0,True,False,False,False,True,False,False,False,0,1,1,False
views,Views,280,29,1,2,8,0,0,0,0,0,True,1,1,False,False,False,False,True,True,False,False,7,1,8,False
violin_plot,Violin plot,26,6,0,0,0,1,4,0,0,0,True,1,1,True,False,False,False,False,True,False,False,1,1,2,False
virtual_environments,Virtual environments,40,13,0,0,1,1,4,0,0,0,True,1,1,True,False,False,False,True,True,False,False,1,2,3,False
wcss_and_elbow_method,WCSS and elbow method,385,66,13,2,0,2,71,0,0,0,True,1,1,True,False,False,False,False,True,False,False,1,2,3,False
weak_learners,Weak Learners,140,9,3,2,4,0,0,0,0,0,True,3,0,False,False,False,False,True,True,False,False,4,2,6,False
web_feature_server_(wfs),Web Feature Server (WFS),109,8,1,3,4,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,1,2,3,False
web_map_tile_service_(wmts),Web Map Tile Service (WMTS),107,8,1,3,4,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,1,2,3,False
webpages_relevant,Webpages relevant,6,4,1,4,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,1,0,1,True
what_algorithms_or_models_are_used_within_the_energy_sector,What algorithms or models are used within the energy sector,0,0,0,0,0,0,0,0,0,0,True,6,2,False,False,False,False,False,True,True,False,0,1,1,False
what_algorithms_or_models_are_used_within_the_telecommunication_sector,What algorithms or models are used within the telecommunication sector,0,0,0,0,0,0,0,0,0,0,True,5,0,False,False,False,False,False,True,True,False,0,1,1,False
what_are_the_best_practices_for_evaluating_the_effectiveness_of_different_prompts,What are the best practices for evaluating the effectiveness of different prompts,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,2,2,False
what_can_abm_solve_within_the_energy_sector,What can ABM solve within the energy sector,5,2,0,0,0,0,0,0,0,0,True,6,1,False,False,False,False,False,True,True,False,1,0,1,True
what_is_the_difference_between_odds_and_probability,What is the difference between odds and probability,0,0,0,0,0,0,0,0,0,0,True,6,2,False,False,False,False,False,True,True,False,0,1,1,False
what_is_the_role_of_gradient-based_optimization_in_training_deep_learning_models.,What is the role of gradient-based optimization in training deep learning models.,0,0,0,0,0,0,0,0,0,0,True,6,1,False,False,False,False,False,True,True,False,0,0,0,True
when_and_why_not_to_us_regularisation,When and why not to us regularisation,322,12,0,0,4,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,True,2,1,3,False
why_and_when_is_feature_scaling_necessary,Why and when is feature scaling necessary,77,7,1,3,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,5,0,5,True
why_does_increasing_the_number_of_models_in_a_ensemble_not_necessarily_improve_the_accuracy,Why does increasing the number of models in a ensemble not necessarily improve the accuracy,114,6,0,0,5,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,1,0,1,True
why_does_label_encoding_give_different_predictions_from_one-hot_encoding,Why does label encoding give different predictions from one-hot encoding,631,36,5,3,10,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,0,1,1,False
why_does_the_adam_optimizer_converge,Why does the Adam Optimizer converge,446,18,7,4,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
why_is_named_entity_recognition_(ner)_a_challenging_task,Why is named entity recognition (NER) a challenging task,228,8,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
why_is_the_central_limit_theorem_important_when_working_with_small_sample_sizes,Why is the Central Limit Theorem important when working with small sample sizes,312,8,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,4,1,5,False
why_json_is_better_than_pickle_for_untrusted_data,Why JSON is Better than Pickle for Untrusted Data,157,11,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,4,1,5,False
why_removing_outliers_may_improve_regression_but_harm_classification,Why Removing Outliers May Improve Regression but Harm Classification,142,6,2,3,2,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,5,1,6,False
why_standardise_features,Why standardise features,279,33,6,3,10,0,0,0,0,0,True,2,2,False,False,False,False,True,True,False,True,1,2,3,False
why_type_1_and_type_2_matter,Why Type 1 and Type 2 matter,376,15,3,3,6,0,0,1,0,0,False,0,0,False,True,False,False,True,False,False,False,1,1,2,False
why_use_er_diagrams,Why use ER diagrams,214,7,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,5,2,7,False
wikipedia_api.py,Wikipedia_API.py,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,2,2,False
windows_subsystem_for_linux,Windows Subsystem for Linux,122,6,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,3,2,5,False
word2vec,Word2vec,103,10,0,0,1,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,7,2,9,False
word2vec.py,Word2Vec.py,205,21,3,4,2,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,4,1,5,False
wordnet,WordNet,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
wrapper_methods,Wrapper Methods,330,11,1,2,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,3,2,5,False
xaiver,Xaiver,132,11,3,3,4,0,0,0,0,0,True,2,2,False,False,False,False,True,True,False,False,3,2,5,False
xgboost,XGBoost,747,93,11,4,8,7,28,0,0,0,True,3,1,True,False,False,False,True,True,False,True,10,7,17,False
yaml,yaml,69,5,0,0,3,0,0,0,0,0,True,2,1,False,False,False,False,True,True,False,False,1,1,2,False
z-normalisation,Z-Normalisation,326,33,3,3,8,1,4,3,0,0,True,6,0,True,True,False,False,True,True,False,True,6,3,9,False
z-score,Z-Score,157,27,1,3,13,0,0,0,1,0,True,6,1,False,False,True,False,True,True,False,True,5,2,7,False
z-scores_vs_prediction_intervals,Z-Scores vs Prediction Intervals,112,11,0,0,0,0,0,0,16,0,True,6,1,False,False,True,False,False,True,False,True,2,0,2,True
z-test,Z-Test,310,21,4,2,7,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,True,2,2,4,False
